Designator,Mid X,Mid Y,Rotation,Layer
C1,131.1,-83.123289,180.0,top
D1,141.45,-88.05,270.0,top
D2,139.498342,-88.05,270.0,top
F1,141.7,-82.75,90.0,top
FB1,139.5,-83.15,90.0,top
J1,135.545899,-84.873289,0.0,top
J2,136.348992,-87.398289,180.0,top
